run_id,task,model,effort,run_number,timestamp,provider,auth_mode,reasoning_effort,exit_code,verify_passed,verify_exit_code,run_valid,incomplete_reason,score,functional_score,scope_score,checks_json,wall_clock_ms,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,thinking_tokens,total_tokens,total_cost_usd,num_turns,tool_call_count,subagent_spawn_count,tool_breakdown,model_used,stop_reason,claude_version,result_text_length,parse_errors,judge_scope_compliance,judge_code_quality,judge_approach_efficiency,judge_over_engineering,judge_overall
02_implement_ico_claude-sonnet-4-6_low_run1_1779016622,02_implement_ico,claude-sonnet-4-6,low,1,2026-05-17T13:18:24+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",66628,11,3418,188355,11751,0,203535,0.15266174999999996,11,10,0,Bash=2;Glob=1;Read=4;Write=3,claude-sonnet-4-6,success,2.1.143 (Claude Code),498,,,,,,
02_implement_ico_claude-sonnet-4-6_low_run2_1779016693,02_implement_ico,claude-sonnet-4-6,low,2,2026-05-17T13:19:19+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",49022,9,2738,140516,10675,0,153938,0.12405904999999999,9,8,0,Bash=1;Glob=1;Read=4;Write=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),638,,,,,,
02_implement_ico_claude-sonnet-4-6_low_run3_1779016705,02_implement_ico,claude-sonnet-4-6,low,3,2026-05-17T13:19:34+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",54615,11,3018,178398,9865,0,191292,0.13659715,11,10,0,Bash=4;Edit=1;Read=3;Write=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),644,,,,,,
02_implement_ico_claude-sonnet-4-6_max_run1_1779017015,02_implement_ico,claude-sonnet-4-6,max,1,2026-05-17T13:24:39+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",50916,8,2941,120443,10796,0,134188,0.1215329,9,8,0,Bash=1;Glob=1;Read=4;Write=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),697,,,,,,
02_implement_ico_claude-sonnet-4-6_max_run2_1779017036,02_implement_ico,claude-sonnet-4-6,max,2,2026-05-17T13:25:02+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",52930,8,2572,120067,10453,0,133100,0.11459885,9,8,0,Bash=1;Glob=1;Read=4;Write=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),624,,,,,,
02_implement_ico_claude-sonnet-4-6_max_run3_1779017081,02_implement_ico,claude-sonnet-4-6,max,3,2026-05-17T13:25:57+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",61464,8,3741,122280,11824,0,137853,0.137949,10,9,0,Bash=1;Edit=1;Glob=1;Read=4;Write=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),565,,,,,,
02_implement_ico_claude-sonnet-4-6_medium_run1_1779016760,02_implement_ico,claude-sonnet-4-6,medium,1,2026-05-17T13:20:42+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",67562,9,4012,143998,12035,0,160054,0.14931365,10,9,0,Bash=1;Glob=1;Read=4;Write=3,claude-sonnet-4-6,success,2.1.143 (Claude Code),606,,,,,,
02_implement_ico_claude-sonnet-4-6_medium_run2_1779016775,02_implement_ico,claude-sonnet-4-6,medium,2,2026-05-17T13:20:53+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",63719,9,3165,141082,11108,0,155364,0.1322676,9,8,0,Bash=1;Glob=1;Read=4;Write=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),665,,,,,,
02_implement_ico_claude-sonnet-4-6_medium_run3_1779016843,02_implement_ico,claude-sonnet-4-6,medium,3,2026-05-17T13:22:30+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""hidden_tests_pass"": {""details"": ""all 9 hidden test cases pass"", ""passed"": true}, ""ico_test_ts_exists"": {""details"": ""src/validators/ico.test.ts exists"", ""passed"": true}, ""ico_ts_exists"": {""details"": ""src/validators/ico.ts exists"", ""passed"": true}, ""own_tests_pass"": {""details"": ""model own tests pass"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",92313,12,5299,218062,13596,0,236969,0.1967056,12,11,0,Bash=3;Glob=1;Read=4;Write=3,claude-sonnet-4-6,success,2.1.143 (Claude Code),770,,,,,,
03_debug_order_claude-opus-4-7_low_run1_1778821353,03_debug_order,claude-opus-4-7,low,1,2026-05-15T07:03:05+02:00,claude,subscription,low,0,false,1,true,,0.6,0.6,,"{""hidden_tests_pass"": {""details"": ""      16 |     );\n    > 17 |     expect(order.total).toBe(105);\n         |                         ^\n      18 |   });\n      19 |\n      20 |   test('large shipping should not reduce effective discount', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:17:25)\n\n  \u25cf OrderService \u2014 hidden test suite \u203a large shipping should not reduce effective discount\n\n    expect(received).toBe(expected) // Object.is equality\n\n    Expected: 105\n    Received: 100\n\n      24 |       25\n      25 |     );\n    > 26 |     expect(order.total).toBe(105);\n         |                         ^\n      27 |   });\n      28 |\n      29 |   test('zero discount with shipping is unaffected by bug B', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:26:25)\n\nTest Suites: 1 failed, 1 total\nTests:       2 failed, 1 passed, 3 total\nSnapshots:   0 total\nTime:        0.547 s"", ""passed"": false}, ""order_service_fixed"": {""details"": ""OrderService.ts was not modified \u2014 Bug B likely not fixed"", ""passed"": false}, ""own_tests_pass"": {""details"": ""all 3 visible tests pass"", ""passed"": true}, ""price_calculator_fixed"": {""details"": ""12 diff lines in PriceCalculator.ts"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",24518,11,917,151346,9852,0,162126,0.16080300000000003,6,5,0,Bash=2;Edit=1;Read=2,claude-opus-4-7,success,2.1.142 (Claude Code),133,,,,,,
03_debug_order_claude-opus-4-7_low_run2_1778821385,03_debug_order,claude-opus-4-7,low,2,2026-05-15T07:03:33+02:00,claude,subscription,low,0,false,1,true,,0.6,0.6,,"{""hidden_tests_pass"": {""details"": ""      16 |     );\n    > 17 |     expect(order.total).toBe(105);\n         |                         ^\n      18 |   });\n      19 |\n      20 |   test('large shipping should not reduce effective discount', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:17:25)\n\n  \u25cf OrderService \u2014 hidden test suite \u203a large shipping should not reduce effective discount\n\n    expect(received).toBe(expected) // Object.is equality\n\n    Expected: 105\n    Received: 100\n\n      24 |       25\n      25 |     );\n    > 26 |     expect(order.total).toBe(105);\n         |                         ^\n      27 |   });\n      28 |\n      29 |   test('zero discount with shipping is unaffected by bug B', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:26:25)\n\nTest Suites: 1 failed, 1 total\nTests:       2 failed, 1 passed, 3 total\nSnapshots:   0 total\nTime:        0.566 s"", ""passed"": false}, ""order_service_fixed"": {""details"": ""OrderService.ts was not modified \u2014 Bug B likely not fixed"", ""passed"": false}, ""own_tests_pass"": {""details"": ""all 3 visible tests pass"", ""passed"": true}, ""price_calculator_fixed"": {""details"": ""12 diff lines in PriceCalculator.ts"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",20370,11,838,150363,9518,0,160730,0.156249,6,5,0,Bash=1;Edit=1;Glob=1;Read=2,claude-opus-4-7,success,2.1.142 (Claude Code),131,,,,,,
03_debug_order_claude-opus-4-7_low_run3_1778821413,03_debug_order,claude-opus-4-7,low,3,2026-05-15T07:04:02+02:00,claude,subscription,low,0,false,1,true,,0.6,0.6,,"{""hidden_tests_pass"": {""details"": ""      16 |     );\n    > 17 |     expect(order.total).toBe(105);\n         |                         ^\n      18 |   });\n      19 |\n      20 |   test('large shipping should not reduce effective discount', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:17:25)\n\n  \u25cf OrderService \u2014 hidden test suite \u203a large shipping should not reduce effective discount\n\n    expect(received).toBe(expected) // Object.is equality\n\n    Expected: 105\n    Received: 100\n\n      24 |       25\n      25 |     );\n    > 26 |     expect(order.total).toBe(105);\n         |                         ^\n      27 |   });\n      28 |\n      29 |   test('zero discount with shipping is unaffected by bug B', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:26:25)\n\nTest Suites: 1 failed, 1 total\nTests:       2 failed, 1 passed, 3 total\nSnapshots:   0 total\nTime:        0.551 s"", ""passed"": false}, ""order_service_fixed"": {""details"": ""OrderService.ts was not modified \u2014 Bug B likely not fixed"", ""passed"": false}, ""own_tests_pass"": {""details"": ""all 3 visible tests pass"", ""passed"": true}, ""price_calculator_fixed"": {""details"": ""12 diff lines in PriceCalculator.ts"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",21892,10,774,123582,9361,0,133727,0.14027225,5,4,0,Bash=1;Edit=1;Read=2,claude-opus-4-7,success,2.1.142 (Claude Code),133,,,,,,
03_debug_order_claude-opus-4-7_max_run1_1778821443,03_debug_order,claude-opus-4-7,max,1,2026-05-15T07:04:48+02:00,claude,subscription,max,0,false,1,true,,0.6,0.6,,"{""hidden_tests_pass"": {""details"": ""      16 |     );\n    > 17 |     expect(order.total).toBe(105);\n         |                         ^\n      18 |   });\n      19 |\n      20 |   test('large shipping should not reduce effective discount', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:17:25)\n\n  \u25cf OrderService \u2014 hidden test suite \u203a large shipping should not reduce effective discount\n\n    expect(received).toBe(expected) // Object.is equality\n\n    Expected: 105\n    Received: 100\n\n      24 |       25\n      25 |     );\n    > 26 |     expect(order.total).toBe(105);\n         |                         ^\n      27 |   });\n      28 |\n      29 |   test('zero discount with shipping is unaffected by bug B', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:26:25)\n\nTest Suites: 1 failed, 1 total\nTests:       2 failed, 1 passed, 3 total\nSnapshots:   0 total\nTime:        0.552 s"", ""passed"": false}, ""order_service_fixed"": {""details"": ""OrderService.ts was not modified \u2014 Bug B likely not fixed"", ""passed"": false}, ""own_tests_pass"": {""details"": ""all 3 visible tests pass"", ""passed"": true}, ""price_calculator_fixed"": {""details"": ""12 diff lines in PriceCalculator.ts"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",38360,16,1976,292649,12013,0,306654,0.2714607499999999,11,10,0,Bash=5;Edit=1;Read=4,claude-opus-4-7,success,2.1.142 (Claude Code),272,,,,,,
03_debug_order_claude-opus-4-7_max_run2_1778821489,03_debug_order,claude-opus-4-7,max,2,2026-05-15T07:05:32+02:00,claude,subscription,max,0,false,1,true,,0.6,0.6,,"{""hidden_tests_pass"": {""details"": ""      16 |     );\n    > 17 |     expect(order.total).toBe(105);\n         |                         ^\n      18 |   });\n      19 |\n      20 |   test('large shipping should not reduce effective discount', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:17:25)\n\n  \u25cf OrderService \u2014 hidden test suite \u203a large shipping should not reduce effective discount\n\n    expect(received).toBe(expected) // Object.is equality\n\n    Expected: 105\n    Received: 100\n\n      24 |       25\n      25 |     );\n    > 26 |     expect(order.total).toBe(105);\n         |                         ^\n      27 |   });\n      28 |\n      29 |   test('zero discount with shipping is unaffected by bug B', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:26:25)\n\nTest Suites: 1 failed, 1 total\nTests:       2 failed, 1 passed, 3 total\nSnapshots:   0 total\nTime:        0.552 s"", ""passed"": false}, ""order_service_fixed"": {""details"": ""OrderService.ts was not modified \u2014 Bug B likely not fixed"", ""passed"": false}, ""own_tests_pass"": {""details"": ""all 3 visible tests pass"", ""passed"": true}, ""price_calculator_fixed"": {""details"": ""12 diff lines in PriceCalculator.ts"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",36259,13,2027,210909,12283,0,225232,0.23352825000000002,12,11,0,Bash=5;Edit=1;Read=5,claude-opus-4-7,success,2.1.142 (Claude Code),207,,,,,,
03_debug_order_claude-opus-4-7_max_run3_1778821533,03_debug_order,claude-opus-4-7,max,3,2026-05-15T07:06:15+02:00,claude,subscription,max,0,false,1,true,,0.6,0.6,,"{""hidden_tests_pass"": {""details"": ""      16 |     );\n    > 17 |     expect(order.total).toBe(105);\n         |                         ^\n      18 |   });\n      19 |\n      20 |   test('large shipping should not reduce effective discount', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:17:25)\n\n  \u25cf OrderService \u2014 hidden test suite \u203a large shipping should not reduce effective discount\n\n    expect(received).toBe(expected) // Object.is equality\n\n    Expected: 105\n    Received: 100\n\n      24 |       25\n      25 |     );\n    > 26 |     expect(order.total).toBe(105);\n         |                         ^\n      27 |   });\n      28 |\n      29 |   test('zero discount with shipping is unaffected by bug B', () => {\n\n      at Object.<anonymous> (src/__tests__/order.hidden.test.ts:26:25)\n\nTest Suites: 1 failed, 1 total\nTests:       2 failed, 1 passed, 3 total\nSnapshots:   0 total\nTime:        0.548 s"", ""passed"": false}, ""order_service_fixed"": {""details"": ""OrderService.ts was not modified \u2014 Bug B likely not fixed"", ""passed"": false}, ""own_tests_pass"": {""details"": ""all 3 visible tests pass"", ""passed"": true}, ""price_calculator_fixed"": {""details"": ""12 diff lines in PriceCalculator.ts"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}}",35190,14,1508,235612,11381,0,248515,0.22728225000000002,9,8,0,Bash=4;Edit=1;Read=3,claude-opus-4-7,success,2.1.142 (Claude Code),226,,,,,,
05_find_validation_gaps_claude-opus-4-7_high_run1_1778847243,05_find_validation_gaps,claude-opus-4-7,high,1,2026-05-15T14:14:55+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""f1_pass"": {""details"": ""F1=1.0000"", ""passed"": true}, ""file_exists"": {""details"": ""analysis.json exists"", ""passed"": true}, ""precision_pass"": {""details"": ""precision=1.0000 (TP=5 FP=0)"", ""passed"": true}, ""recall_pass"": {""details"": ""recall=1.0000 (TP=5 FN=0)"", ""passed"": true}, ""schema_valid"": {""details"": ""schema valid"", ""passed"": true}}",47752,15,2464,269963,14098,0,286540,0.28542199999999995,10,9,0,Bash=2;Read=6;Write=1,claude-opus-4-7,success,2.1.142 (Claude Code),534,,,,,,
05_find_validation_gaps_claude-opus-4-7_high_run1_1778847975,05_find_validation_gaps,claude-opus-4-7,high,1,2026-05-15T14:27:09+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""f1_pass"": {""details"": ""F1=1.0000"", ""passed"": true}, ""file_exists"": {""details"": ""analysis.json exists"", ""passed"": true}, ""precision_pass"": {""details"": ""precision=1.0000 (TP=5 FP=0)"", ""passed"": true}, ""recall_pass"": {""details"": ""recall=1.0000 (TP=5 FN=0)"", ""passed"": true}, ""schema_valid"": {""details"": ""schema valid"", ""passed"": true}}",49808,15,2602,269965,14178,0,286760,0.289368,10,9,0,Bash=2;Read=6;Write=1,claude-opus-4-7,success,2.1.142 (Claude Code),516,,,,,,
05_find_validation_gaps_claude-opus-4-7_high_run2_1778847295,05_find_validation_gaps,claude-opus-4-7,high,2,2026-05-15T14:15:52+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""f1_pass"": {""details"": ""F1=1.0000"", ""passed"": true}, ""file_exists"": {""details"": ""analysis.json exists"", ""passed"": true}, ""precision_pass"": {""details"": ""precision=1.0000 (TP=5 FP=0)"", ""passed"": true}, ""recall_pass"": {""details"": ""recall=1.0000 (TP=5 FN=0)"", ""passed"": true}, ""schema_valid"": {""details"": ""schema valid"", ""passed"": true}}",52794,15,2287,270321,13954,0,286577,0.280271,10,9,0,Bash=2;Read=6;Write=1,claude-opus-4-7,success,2.1.142 (Claude Code),491,,,,,,
